0968e308-248a-4563-9d73-f86c28ba0eac,"54/2 Nguyễn Cư Trinh, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",Quán cà phê,"Em Ở Đâu Coffee (Tiệm cà phê EM Ở ĐÂU) là một quán cà phê tọa lạc tại địa chỉ 54/2 Nguyễn Cư Trinh, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh. Nơi này nằm ẩn mình trong một con hẻm, được biết đến với không gian yên tĩnh, tránh xa sự ồn ào của đường phố. Quán thường được mô tả có phong cách decor ấm cúng, cổ điển, và được nhiều khách hàng đánh giá là địa điểm thích hợp để làm việc, học tập hoặc thư giãn. Em Ở Đâu Coffee phục vụ các loại đồ uống và nhận được phản hồi tích cực về không gian đặc trưng và sự yên bình.","10.7646091,106.6913123",Tiệm cà phê EM Ở ĐÂU,Thành phố Hồ Chí Minh,00:00 - 00:00,Thành phố Hồ Chí Minh,"{'quán cà phê': 1.0, 'wifi / internet': 1.0, 'gần trung tâm / dễ đi lại': 1.0, 'dễ đến': 0.95, 'thuận tiện đi xe máy / xe bus / taxi': 0.95, 'cặp đôi': 0.9, 'bạn bè': 0.9, 'nhà vệ sinh công cộng': 0.9, 'đường tốt / thuận tiện di chuyển': 0.9, 'buổi sáng': 0.9, 'buổi chiều': 0.9, 'thích nghỉ dưỡng / thư giãn': 0.9, 'phù hợp nhóm bạn': 0.9, 'phù hợp cặp đôi / hẹn hò': 0.9, 'thích yên tĩnh / riêng tư': 0.9, 'yên tĩnh': 0.85, 'bãi đỗ xe': 0.85, 'cơ sở vật chất tốt': 0.85, 'du lịch chụp ảnh / nhiếp ảnh': 0.85, 'thích chụp ảnh': 0.85, 'buổi tối': 0.85, 'cá nhân': 0.65, 'đông đúc vừa phải': 0.6, 'thích trải nghiệm địa phương / authentic': 0.6, 'giá hợp lý': 0.55, 'phù hợp đi bộ nhiều': 0.55, 'du lịch ẩm thực': 0.5, 'gia đình': 0.3, 'phù hợp người cao tuổi': 0.25, 'nhóm đông / team building': 0.2, 'thân thiện người khuyết tật': 0.2, 'phù hợp trẻ em': 0.15, 'khám phá văn hóa / kiến thức': 0.15, 'du lịch học hỏi / trải nghiệm văn hóa': 0.1}",
9b07084a-572e-4030-9a27-9ff136deb81c,"158 Hạ Long, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu 790000",Khách sạn,"P&T Hotel, tọa lạc đắc địa tại 158 Hạ Long, Vũng Tàu, mở ra một không gian nghỉ dưỡng tuyệt vời ôm trọn tầm nhìn bao la ra biển Đông. Điểm nhấn độc đáo tại đây chính là cơ hội chiêm ngưỡng bức tranh hoàng hôn rực rỡ khi mặt trời lặn từ từ trên đại dương, biến căn phòng của bạn thành khán đài riêng tư. Với vị trí thuận lợi, bạn dễ dàng khám phá các điểm tham quan nổi tiếng, nhưng vẫn giữ được sự yên bình cần có cho một kỳ nghỉ dưỡng. Từng góc nhỏ tại P&T Hotel đều được thiết kế để mang đến sự thoải mái tối đa, cùng làn gió biển trong lành và âm thanh sóng vỗ rì rào, tạo nên một bản giao hưởng của sự thư thái. Đây không chỉ là nơi lưu trú, mà là trải nghiệm sống động, nơi bạn kiến tạo những khoảnh khắc đáng nhớ bên bờ biển Vũng Tàu.","10.3409942,107.0741526",P&T Hotel,Bà Rịa - Vũng Tàu,00:00 - 00:00,Bà Rịa - Vũng Tàu,"{'bãi biển': 0.95, 'có view panorama': 0.9, 'quán bar': 0.9, 'nhà hàng': 1.0, 'quán cà phê': 0.9, 'ẩm thực đường phố': 0.2, 'mua sắm ẩm thực': 0.2, 'ẩm thực đặc sản': 0.2, 'food tour / trải nghiệm ẩm thực': 0.2, 'giá hợp lý': 0.9, 'cá nhân': 0.85, 'cặp đôi': 0.9, 'gia đình': 0.9, 'bạn bè': 0.85, 'nhóm đông / team building': 0.85, 'riêng tư': 0.15, 'đông đúc vừa phải': 0.85, 'lưu trú': 1.0, 'bãi đỗ xe': 0.95, 'nhà vệ sinh công cộng': 0.9, 'wifi / internet': 1.0, 'cơ sở vật chất tốt': 0.9, 'an toàn': 0.95, 'có hướng dẫn viên': 0.15, 'tour tự do / linh hoạt': 0.25, 'phù hợp trẻ em': 0.9, 'phù hợp người cao tuổi': 0.9, 'thân thiện người khuyết tật': 0.85, 'gần trung tâm / dễ đi lại': 1.0, 'dễ đến': 0.95, 'đường tốt / thuận tiện di chuyển': 0.95, 'phù hợp đi bộ nhiều': 0.2, 'thuận tiện đi xe máy / xe bus / taxi': 0.95, 'du lịch nghỉ dưỡng': 1.0, 'du lịch wellness / spa': 0.85, 'du lịch ẩm thực': 0.2, 'du lịch chụp ảnh / nhiếp ảnh': 0.2, 'buổi sáng': 0.9, 'buổi chiều': 0.9, 'buổi tối': 0.9, 'thích nghỉ dưỡng / thư giãn': 1.0, 'phù hợp gia đình': 0.9, 'phù hợp nhóm bạn': 0.85, 'phù hợp cặp đôi / hẹn hò': 0.9, 'thích chụp ảnh': 0.2, 'thích nightlife / sôi động': 0.15, 'thích yên tĩnh / riêng tư': 0.15}",
45e524c4-1059-4e7a-96f3-7b958070fcec,"5 La Văn Cầu, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu",Khách sạn,"Khách sạn Minh Đăng, tọa lạc tại số 5 La Văn Cầu, là ốc đảo yên bình giữa lòng Vũng Tàu sôi động. Chỉ cách Bãi Sau sôi động vài bước chân, nơi bạn có thể thỏa sức đắm mình trong làn nước biển xanh mát và nắng vàng. Nơi đây mang đến không gian nghỉ dưỡng ấm cúng, với các phòng nghỉ tiện nghi, được thiết kế để bạn thư giãn trọn vẹn sau một ngày khám phá. Đặc biệt, sự kết hợp giữa vị trí thuận lợi và sự yên tĩnh, cùng đội ngũ nhân viên thân thiện, sẽ đảm bảo một trải nghiệm lưu trú đáng nhớ, giúp bạn tái tạo năng lượng và tận hưởng trọn vẹn vẻ đẹp của thành phố biển.","10.3377675,107.0905606",KHÁCH SẠN MINH ĐĂNG,Bà Rịa - Vũng Tàu,00:00 - 00:00,Bà Rịa - Vũng Tàu,"{'bãi biển': 0.25, 'núi non': 0.15, 'nhà hàng': 0.3, 'quán cà phê': 0.25, 'ẩm thực đường phố': 0.15, 'mua sắm ẩm thực': 0.15, 'ẩm thực đặc sản': 0.15, 'food tour / trải nghiệm ẩm thực': 0.15, 'giá hợp lý': 0.9, 'cá nhân': 0.95, 'cặp đôi': 0.95, 'gia đình': 0.95, 'bạn bè': 0.95, 'nhóm đông / team building': 0.2, 'yên tĩnh': 0.9, 'riêng tư': 0.9, 'đông đúc vừa phải': 0.2, 'lưu trú': 1.0, 'bãi đỗ xe': 0.9, 'nhà vệ sinh công cộng': 0.2, 'wifi / internet': 1.0, 'cơ sở vật chất tốt': 0.85, 'an toàn': 0.9, 'có hướng dẫn viên': 0.1, 'tour tự do / linh hoạt': 0.2, 'phù hợp trẻ em': 0.9, 'phù hợp người cao tuổi': 0.9, 'thân thiện người khuyết tật': 0.9, 'gần trung tâm / dễ đi lại': 1.0, 'dễ đến': 1.0, 'đường tốt / thuận tiện di chuyển': 0.95, 'phù hợp đi bộ nhiều': 0.3, 'thuận tiện đi xe máy / xe bus / taxi': 0.95, 'du lịch nghỉ dưỡng': 1.0, 'du lịch ẩm thực': 0.2, 'du lịch chụp ảnh / nhiếp ảnh': 0.2, 'thích thiên nhiên': 0.2, 'thích nghỉ dưỡng / thư giãn': 1.0, 'phù hợp gia đình': 0.95, 'phù hợp nhóm bạn': 0.95, 'phù hợp cặp đôi / hẹn hò': 0.95, 'khám phá văn hóa / kiến thức': 0.15, 'thích chụp ảnh': 0.2, 'thích trải nghiệm địa phương / authentic': 0.25, 'thích nightlife / sôi động': 0.15}",
abd570de-78a6-41ab-a23c-3ba31b11ebec,"57D Đinh Tiên Hoàng, Phường Vũng Tàu, Thành Phố Hồ Chí Minh, Vũng Tàu, Bà Rịa - Vũng Tàu 790000",Khách sạn,"Nằm tại trung tâm sầm uất Vũng Tàu, Blue Sea Luxury Hotel & Apartment mang đến trải nghiệm nghỉ dưỡng đẳng cấp và độc đáo. Nơi đây là sự kết hợp hoàn hảo giữa tiện nghi sang trọng của khách sạn và không gian rộng rãi, tiện lợi của căn hộ cao cấp, lý tưởng cho cả kỳ nghỉ ngắn và dài ngày. Du khách có thể tận hưởng tầm nhìn bao quát thành phố và biển xanh thơ mộng ngay từ căn phòng của mình. Cùng với dịch vụ chuyên nghiệp, Blue Sea kiến tạo cảm giác ""nhà xa nhà"" nhưng vẫn tràn ngập tiện nghi. Một điểm đến lý tưởng để khám phá Vũng Tàu và thư giãn trong không gian riêng tư, đẳng cấp.","10.3404262,107.0776551",Blue Sea Luxury Hotel & Apartment Vũng Tàu,Bà Rịa - Vũng Tàu,00:00 - 00:00,Bà Rịa - Vũng Tàu,"{'bãi biển': 0.2, 'quán bar': 0.25, 'nhà hàng': 0.9, 'quán cà phê': 0.85, 'giá hợp lý': 0.2, 'giá mắc': 0.3, 'luxury / sang trọng': 0.95, 'sang trọng': 0.95, 'cá nhân': 0.85, 'cặp đôi': 0.9, 'gia đình': 1.0, 'bạn bè': 0.9, 'nhóm đông / team building': 0.3, 'yên tĩnh': 0.85, 'riêng tư': 0.9, 'đông đúc vừa phải': 0.1, 'lưu trú': 1.0, 'bãi đỗ xe': 0.9, 'nhà vệ sinh công cộng': 0.85, 'wifi / internet': 1.0, 'cơ sở vật chất tốt': 0.95, 'an toàn': 0.9, 'phù hợp trẻ em': 0.95, 'phù hợp người cao tuổi': 0.9, 'thân thiện người khuyết tật': 0.25, 'gần trung tâm / dễ đi lại': 0.85, 'dễ đến': 0.9, 'đường tốt / thuận tiện di chuyển': 0.9, 'phù hợp đi bộ nhiều': 0.3, 'thuận tiện đi xe máy / xe bus / taxi': 0.9, 'du lịch nghỉ dưỡng': 1.0, 'du lịch wellness / spa': 0.25, 'du lịch chụp ảnh / nhiếp ảnh': 0.2, 'thích thiên nhiên': 0.1, 'thích nghỉ dưỡng / thư giãn': 1.0, 'phù hợp gia đình': 1.0, 'phù hợp nhóm bạn': 0.9, 'phù hợp cặp đôi / hẹn hò': 0.9, 'thích chụp ảnh': 0.2, 'thích trải nghiệm địa phương / authentic': 0.1, 'thích nightlife / sôi động': 0.2, 'thích yên tĩnh / riêng tư': 0.85}",
9a01902b-e064-4e99-858f-2d6a312f6488,"151 Đồng Khởi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",Quán cà phê,"Lacàph Coffee Bar tại 151 Đồng Khởi, Quận 1, Thành phố Hồ Chí Minh là một quán cà phê hiện đại tập trung vào cà phê đặc sản Việt Nam. Quán trưng bày các loại hạt cà phê Việt Nam được tuyển chọn từ nhiều vùng miền, với mục tiêu nâng tầm văn hóa cà phê Việt. Nơi đây phục vụ đa dạng thức uống từ cà phê như espresso, pour-over và các sáng tạo cà phê độc đáo, cùng một số món ăn nhẹ. Không gian quán được thiết kế theo phong cách đương đại kết hợp nét Việt, sử dụng vật liệu tự nhiên, tạo cảm giác tinh tế và thoải mái.","10.7756443,106.7033767",Lacàph Coffee Bar 🇻🇳☕️,Thành phố Hồ Chí Minh,08:00 - 22:00,Thành phố Hồ Chí Minh,"{'quán bar': 1.0, 'quán cà phê': 1.0, 'nhà hàng': 0.2, 'mua sắm ẩm thực': 0.5, 'ẩm thực đặc sản': 0.9, 'food tour / trải nghiệm ẩm thực': 0.1, 'giá mắc': 0.9, 'luxury / sang trọng': 0.9, 'sang trọng': 0.9, 'cá nhân': 0.9, 'cặp đôi': 0.9, 'gia đình': 0.4, 'bạn bè': 0.9, 'nhóm đông / team building': 0.3, 'yên tĩnh': 0.6, 'riêng tư': 0.4, 'đông đúc vừa phải': 0.8, 'bãi đỗ xe': 0.3, 'nhà vệ sinh công cộng': 0.9, 'wifi / internet': 1.0, 'cơ sở vật chất tốt': 0.95, 'an toàn': 0.9, 'phù hợp trẻ em': 0.2, 'phù hợp người cao tuổi': 0.6, 'thân thiện người khuyết tật': 0.3, 'gần trung tâm / dễ đi lại': 1.0, 'dễ đến': 1.0, 'đường tốt / thuận tiện di chuyển': 0.95, 'phù hợp đi bộ nhiều': 0.1, 'thuận tiện đi xe máy / xe bus / taxi': 1.0, 'du lịch học hỏi / trải nghiệm văn hóa': 0.6, 'du lịch ẩm thực': 0.95, 'du lịch chụp ảnh / nhiếp ảnh': 0.6, 'buổi sáng': 0.9, 'buổi chiều': 0.9, 'buổi tối': 0.9, 'thích nghỉ dưỡng / thư giãn': 0.9, 'phù hợp gia đình': 0.4, 'phù hợp nhóm bạn': 0.9, 'phù hợp cặp đôi / hẹn hò': 0.9, 'khám phá văn hóa / kiến thức': 0.6, 'thích chụp ảnh': 0.6, 'thích trải nghiệm địa phương / authentic': 0.7, 'thích nightlife / sôi động': 0.6, 'thích yên tĩnh / riêng tư': 0.6}",
87b7bcc6-14d4-47a7-af4f-a275e3990cdf,"200 Pasteur, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000",Quán cà phê,"Anh Coffee Roastery tại 200 Pasteur, Phường 6, Quận 3, Thành phố Hồ Chí Minh là một quán cà phê kết hợp xưởng rang xay. Nơi đây nổi bật với việc tự rang xay và chú trọng vào chất lượng hạt cà phê. Quán sở hữu không gian rộng rãi, thiết kế hiện đại, thoáng đãng, thường được đánh giá là địa điểm thích hợp cho làm việc, học tập hoặc gặp gỡ.","10.7829335,106.6935665",Anh Coffee Roastery,Thành phố Hồ Chí Minh,07:00 - 22:30,Thành phố Hồ Chí Minh,"{'quán cà phê': 1.0, 'wifi / internet': 1.0, 'gần trung tâm / dễ đi lại': 1.0, 'dễ đến': 1.0, 'đường tốt / thuận tiện di chuyển': 1.0, 'thuận tiện đi xe máy / xe bus / taxi': 1.0, 'cá nhân': 0.9, 'bạn bè': 0.9, 'phù hợp nhóm bạn': 0.9, 'buổi sáng': 0.9, 'buổi chiều': 0.9, 'nhà vệ sinh công cộng': 0.9, 'an toàn': 0.9, 'cặp đôi': 0.85, 'thích nghỉ dưỡng / thư giãn': 0.85, 'phù hợp cặp đôi / hẹn hò': 0.85, 'cơ sở vật chất tốt': 0.85, 'đông đúc vừa phải': 0.7, 'ẩm thực đặc sản': 0.6, 'du lịch ẩm thực': 0.6, 'thích trải nghiệm địa phương / authentic': 0.6, 'buổi tối': 0.6, 'bãi đỗ xe': 0.55, 'giá hợp lý': 0.5, 'nhóm đông / team building': 0.5, 'thân thiện người khuyết tật': 0.5, 'du lịch chụp ảnh / nhiếp ảnh': 0.5, 'thích chụp ảnh': 0.5, 'gia đình': 0.45, 'yên tĩnh': 0.45, 'phù hợp người cao tuổi': 0.45, 'phù hợp gia đình': 0.45, 'riêng tư': 0.4, 'khám phá văn hóa / kiến thức': 0.2, 'mua sắm ẩm thực': 0.15, 'food tour / trải nghiệm ẩm thực': 0.15, 'nhà hàng': 0.1, 'phù hợp trẻ em': 0.1}",
dc351f69-9249-48c9-9c7a-80f0c9b1edb4,"59 Bà Triệu, Phường 4, Vũng Tàu, Bà Rịa - Vũng Tàu",Nhà hàng,"Nằm giữa lòng Vũng Tàu, Bánh khọt Miền Đông Ck tại 59 Bà Triệu là điểm đến không thể bỏ qua cho những ai khao khát hương vị bánh khọt chuẩn mực. Từng chiếc bánh vàng ươm, giòn rụm với lớp vỏ ngoài óng ả, ẩn chứa bên trong là nhân tôm tươi rói và vị béo ngậy đặc trưng của nước cốt dừa. Khi thưởng thức cùng rau sống tươi xanh, đu đủ ngâm chua giòn sần sật và chén nước mắm chua ngọt đậm đà, bạn sẽ cảm nhận trọn vẹn tinh hoa ẩm thực đường phố Vũng Tàu. Đây không chỉ là một bữa ăn, mà là một hành trình khám phá hương vị độc đáo, khó quên.","10.3530675,107.0757791",Bánh khọt Miền đông Ck,Bà Rịa - Vũng Tàu,07:00 - 21:00,Bà Rịa - Vũng Tàu,"{'nhà hàng': 1.0, 'ẩm thực đường phố': 0.35, 'ẩm thực đặc sản': 1.0, 'food tour / trải nghiệm ẩm thực': 0.95, 'giá rẻ': 0.9, 'giá hợp lý': 1.0, 'cá nhân': 0.85, 'cặp đôi': 0.9, 'gia đình': 1.0, 'bạn bè': 0.95, 'nhóm đông / team building': 0.25, 'đông đúc vừa phải': 0.9, 'rất náo nhiệt': 0.35, 'bãi đỗ xe': 0.85, 'nhà vệ sinh công cộng': 0.9, 'wifi / internet': 0.85, 'cơ sở vật chất tốt': 0.3, 'an toàn': 0.9, 'tour tự do / linh hoạt': 0.95, 'phù hợp trẻ em': 0.95, 'phù hợp người cao tuổi': 0.95, 'thân thiện người khuyết tật': 0.1, 'gần trung tâm / dễ đi lại': 0.95, 'dễ đến': 0.95, 'đường tốt / thuận tiện di chuyển': 0.9, 'phù hợp đi bộ nhiều': 0.1, 'thuận tiện đi xe máy / xe bus / taxi': 0.95, 'du lịch ẩm thực': 1.0, 'du lịch chụp ảnh / nhiếp ảnh': 0.2, 'buổi sáng': 0.95, 'buổi chiều': 0.9, 'buổi tối': 0.75, 'thích nghỉ dưỡng / thư giãn': 0.15, 'phù hợp gia đình': 1.0, 'phù hợp nhóm bạn': 0.95, 'phù hợp cặp đôi / hẹn hò': 0.9, 'khám phá văn hóa / kiến thức': 0.85, 'thích chụp ảnh': 0.2, 'thích trải nghiệm địa phương / authentic': 1.0}",
a427a8df-b00c-4baf-bf52-5c9ec0c59bb9,"44 Trương Công Định, Phường 3, Vũng Tàu, Bà Rịa - Vũng Tàu",Nhà hàng,"Nằm giữa lòng thành phố biển, Lẩu Cá Đuối Hoàng Minh – Chính Hiệu Vũng Tàu tại 44 Trương Công Định từ lâu đã trở thành biểu tượng ẩm thực không thể bỏ qua. Điểm làm nên danh tiếng chính là nồi lẩu cá đuối đậm đà: nước dùng chua thanh từ măng rừng, cay nồng vị ớt và sả, cùng thịt cá đuối tươi rói, dai ngọt tự nhiên. Mỗi miếng cá thấm đẫm gia vị, dai ngon khó cưỡng, hòa quyện hoàn hảo cùng rau xanh tươi rói và bún gạo. Đây không chỉ là một món ăn, mà là cả tinh hoa ẩm thực biển Vũng Tàu được gói trọn, làm nức lòng mọi thực khách tìm kiếm hương vị đích thực.","10.3442428,107.0794541",Lẩu Cá Đuối Hoàng Minh - Chính Hiệu Vũng Tàu,Bà Rịa - Vũng Tàu,10:00 - 23:00,Bà Rịa - Vũng Tàu,"{'nhà hàng': 1.0, 'ẩm thực đường phố': 0.15, 'ẩm thực đặc sản': 1.0, 'food tour / trải nghiệm ẩm thực': 0.9, 'giá hợp lý': 0.9, 'cá nhân': 0.3, 'cặp đôi': 0.85, 'gia đình': 0.95, 'bạn bè': 0.95, 'nhóm đông / team building': 0.9, 'đông đúc vừa phải': 0.85, 'rất náo nhiệt': 0.2, 'bãi đỗ xe': 0.85, 'nhà vệ sinh công cộng': 0.9, 'wifi / internet': 0.85, 'cơ sở vật chất tốt': 0.7, 'an toàn': 0.9, 'phù hợp trẻ em': 0.85, 'phù hợp người cao tuổi': 0.85, 'thân thiện người khuyết tật': 0.1, 'gần trung tâm / dễ đi lại': 0.95, 'dễ đến': 0.95, 'đường tốt / thuận tiện di chuyển': 0.9, 'thuận tiện đi xe máy / xe bus / taxi': 0.95, 'du lịch ẩm thực': 1.0, 'du lịch chụp ảnh / nhiếp ảnh': 0.15, 'buổi sáng': 0.1, 'buổi chiều': 0.9, 'buổi tối': 0.95, 'phù hợp gia đình': 0.95, 'phù hợp nhóm bạn': 0.95, 'phù hợp cặp đôi / hẹn hò': 0.85, 'khám phá văn hóa / kiến thức': 0.3, 'thích chụp ảnh': 0.15, 'thích trải nghiệm địa phương / authentic': 1.0, 'thích nightlife / sôi động': 0.1}",
4de19e2f-db77-4d97-844e-7822625bb490,"1 Trương Định, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",Quán cà phê,"Cà phê Linh là một quán cà phê tọa lạc tại 1 Trương Định, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh. Nơi đây được mô tả là một quán cà phê truyền thống, bình dân, với phong cách phục vụ vỉa hè và đã hoạt động lâu năm. Thực đơn chủ yếu gồm các loại cà phê Việt Nam phổ biến như cà phê đen đá và cà phê sữa đá.","10.7713559,106.6964431",Cà phê Linh,Thành phố Hồ Chí Minh,07:00 - 22:00,Thành phố Hồ Chí Minh,"{'quán cà phê': 1.0, 'cá nhân': 0.95, 'cặp đôi': 0.95, 'bạn bè': 0.95, 'nhà vệ sinh công cộng': 0.9, 'wifi / internet': 1.0, 'an toàn': 0.85, 'phù hợp trẻ em': 0.25, 'phù hợp người cao tuổi': 0.6, 'thân thiện người khuyết tật': 0.1, 'gần trung tâm / dễ đi lại': 1.0, 'dễ đến': 1.0, 'đường tốt / thuận tiện di chuyển': 1.0, 'phù hợp đi bộ nhiều': 0.1, 'thuận tiện đi xe máy / xe bus / taxi': 1.0, 'du lịch ẩm thực': 0.55, 'du lịch chụp ảnh / nhiếp ảnh': 0.2, 'buổi sáng': 0.9, 'buổi chiều': 0.9, 'buổi tối': 0.6, 'thích nghỉ dưỡng / thư giãn': 0.85, 'phù hợp gia đình': 0.55, 'phù hợp nhóm bạn': 0.9, 'phù hợp cặp đôi / hẹn hò': 0.9, 'khám phá văn hóa / kiến thức': 0.2, 'thích chụp ảnh': 0.2, 'thích trải nghiệm địa phương / authentic': 0.6, 'yên tĩnh': 0.2, 'riêng tư': 0.2, 'đông đúc vừa phải': 0.6, 'rất náo nhiệt': 0.3, 'bãi đỗ xe': 0.3, 'nhà hàng': 0.1, 'nhóm đông / team building': 0.15}",
133ece0b-9e49-4ec1-802f-a87f5a1b1f4b,"159 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",Quán cà phê,"View Đẹp tại địa chỉ 159 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, TP. Hồ Chí Minh là một quán bar/pub tọa lạc trong khu phố Tây sầm uất. Nơi đây được biết đến với không gian mở, thường có nhạc sống, phục vụ bia và các loại đồ uống, lý tưởng để khách hàng thư giãn và ngắm nhìn đường phố tấp nập.","10.7689714,106.6944064",View Đẹp,Thành phố Hồ Chí Minh,08:00 - 22:00,Thành phố Hồ Chí Minh,"{'có view panorama': 1.0, 'nhà hàng': 0.1, 'quán cà phê': 1.0, 'ẩm thực đường phố': 0.2, 'giá rẻ': 0.9, 'giá hợp lý': 0.9, 'cá nhân': 0.85, 'cặp đôi': 0.85, 'gia đình': 0.3, 'bạn bè': 0.9, 'nhóm đông / team building': 0.3, 'yên tĩnh': 0.1, 'riêng tư': 0.1, 'đông đúc vừa phải': 0.6, 'rất náo nhiệt': 0.5, 'bãi đỗ xe': 0.4, 'nhà vệ sinh công cộng': 0.5, 'wifi / internet': 0.9, 'cơ sở vật chất tốt': 0.5, 'an toàn': 0.85, 'phù hợp trẻ em': 0.2, 'phù hợp người cao tuổi': 0.2, 'gần trung tâm / dễ đi lại': 1.0, 'dễ đến': 1.0, 'đường tốt / thuận tiện di chuyển': 0.9, 'phù hợp đi bộ nhiều': 0.2, 'thuận tiện đi xe máy / xe bus / taxi': 0.9, 'du lịch ẩm thực': 0.45, 'du lịch chụp ảnh / nhiếp ảnh': 0.95, 'buổi sáng': 0.4, 'buổi chiều': 1.0, 'buổi tối': 1.0, 'theo mùa / thời tiết': 0.2, 'thích nghỉ dưỡng / thư giãn': 0.85, 'phù hợp gia đình': 0.3, 'phù hợp nhóm bạn': 0.9, 'phù hợp cặp đôi / hẹn hò': 0.85, 'khám phá văn hóa / kiến thức': 0.1, 'thích chụp ảnh': 0.95, 'thích trải nghiệm địa phương / authentic': 0.6, 'thích nightlife / sôi động': 0.7}",
6d57a8c4-28b6-4f5d-a903-a2fad0c573a4,"06 Trần Hưng Đạo, Phường 3, Vũng Tàu, Bà Rịa - Vũng Tàu 78000",Quán ăn nhỏ,"Tọa lạc tại 06 Trần Hưng Đạo, Phường 3, Vũng Tàu, Quán Bà Sáu là điểm đến không thể bỏ qua cho những ai tìm kiếm tinh hoa ẩm thực Việt Nam truyền thống. Nổi bật nhất phải kể đến món cơm niêu nóng hổi, dẻo thơm, được nấu trong niêu đất độc đáo, kết hợp cùng vô vàn món ăn kèm đậm đà hương vị quê nhà. Không gian quán giản dị, mộc mạc nhưng ấm cúng, mang đến cảm giác thân thuộc như đang thưởng thức bữa cơm mẹ nấu. Đây không chỉ là nơi để lấp đầy dạ dày, mà còn là hành trình khám phá chiều sâu văn hóa ẩm thực Vũng Tàu, một trải nghiệm đáng nhớ cho mọi du khách.","10.342549,107.0778209",Quán Bà Sáu,Bà Rịa - Vũng Tàu,06:30 - 21:00,Bà Rịa - Vũng Tàu,"{'nhà hàng': 1.0, 'ẩm thực đường phố': 0.3, 'ẩm thực đặc sản': 1.0, 'food tour / trải nghiệm ẩm thực': 0.9, 'giá hợp lý': 0.9, 'cá nhân': 0.85, 'cặp đôi': 0.9, 'gia đình': 0.95, 'bạn bè': 0.9, 'nhóm đông / team building': 0.3, 'đông đúc vừa phải': 0.85, 'rất náo nhiệt': 0.9, 'bãi đỗ xe': 0.3, 'nhà vệ sinh công cộng': 0.85, 'wifi / internet': 0.85, 'cơ sở vật chất tốt': 0.85, 'an toàn': 0.85, 'tour tự do / linh hoạt': 0.9, 'phù hợp trẻ em': 0.95, 'phù hợp người cao tuổi': 0.9, 'thân thiện người khuyết tật': 0.2, 'gần trung tâm / dễ đi lại': 0.95, 'dễ đến': 0.95, 'đường tốt / thuận tiện di chuyển': 0.9, 'thuận tiện đi xe máy / xe bus / taxi': 0.95, 'du lịch học hỏi / trải nghiệm văn hóa': 0.9, 'du lịch ẩm thực': 1.0, 'du lịch chụp ảnh / nhiếp ảnh': 0.2, 'buổi sáng': 0.9, 'buổi chiều': 0.9, 'buổi tối': 0.9, 'phù hợp gia đình': 0.95, 'phù hợp nhóm bạn': 0.9, 'phù hợp cặp đôi / hẹn hò': 0.9, 'khám phá văn hóa / kiến thức': 0.9, 'thích chụp ảnh': 0.2, 'thích trải nghiệm địa phương / authentic': 1.0}",
